set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
disney-plus,2021,raya-and-the-last-dragon,2021,6,15764912,3217328.979592,4.900000,2025,6.000000,1.224490,19303973.877551
disney-plus,2021,raya-and-the-last-dragon,2021,7,17215888,3513446.530612,4.900000,2025,6.000000,1.224490,21080679.183673
disney-plus,2021,raya-and-the-last-dragon,2021,8,18620295,3800060.204082,4.900000,2025,6.000000,1.224490,22800361.224490
disney-plus,2021,raya-and-the-last-dragon,2021,9,19865726,4054229.795918,4.900000,2025,6.000000,1.224490,24325378.775510
disney-plus,2021,raya-and-the-last-dragon,2021,10,20993650,4284418.367347,4.900000,2025,6.000000,1.224490,25706510.204082
disney-plus,2021,raya-and-the-last-dragon,2021,11,22127172,4515749.387755,4.900000,2025,6.000000,1.224490,27094496.326531
disney-plus,2021,raya-and-the-last-dragon,2021,12,23228380,4740485.714286,4.900000,2025,6.000000,1.224490,28442914.285714
disney-plus,2021,raya-and-the-last-dragon,2021,13,24343267,4968013.673469,4.900000,2025,6.000000,1.224490,29808082.040816
disney-plus,2021,raya-and-the-last-dragon,2021,14,25404208,5184532.244898,4.900000,2025,6.000000,1.224490,31107193.469388
disney-plus,2021,raya-and-the-last-dragon,2021,15,26303848,5368132.244898,4.900000,2025,6.000000,1.224490,32208793.469388
disney-plus,2021,raya-and-the-last-dragon,2021,16,27219701,5555041.020408,4.900000,2025,6.000000,1.224490,33330246.122449
disney-plus,2021,raya-and-the-last-dragon,2021,17,27902444,5694376.326531,4.900000,2025,6.000000,1.224490,34166257.959184
disney-plus,2021,raya-and-the-last-dragon,2021,18,28661416,5849268.571429,4.900000,2025,6.000000,1.224490,35095611.428571
disney-plus,2021,raya-and-the-last-dragon,2021,19,29350761,5989951.224490,4.900000,2025,6.000000,1.224490,35939707.346939
disney-plus,2021,raya-and-the-last-dragon,2021,20,29944344,6111090.612245,4.900000,2025,6.000000,1.224490,36666543.673469
disney-plus,2021,raya-and-the-last-dragon,2021,21,30497299,6223938.571429,4.900000,2025,6.000000,1.224490,37343631.428571
disney-plus,2021,raya-and-the-last-dragon,2021,22,31019391,6330487.959184,4.900000,2025,6.000000,1.224490,37982927.755102
disney-plus,2021,raya-and-the-last-dragon,2021,23,31572055,6443276.530612,4.900000,2025,6.000000,1.224490,38659659.183673
disney-plus,2021,raya-and-the-last-dragon,2021,24,32064337,6543742.244898,4.900000,2025,6.000000,1.224490,39262453.469388
disney-plus,2021,raya-and-the-last-dragon,2021,25,32592492,6651528.979592,4.900000,2025,6.000000,1.224490,39909173.877551
disney-plus,2021,raya-and-the-last-dragon,2021,26,33080233,6751067.959184,4.900000,2025,6.000000,1.224490,40506407.755102
disney-plus,2021,star-wars-visions-01,2021,1,442561,90318.571429,4.900000,2025,6.000000,1.224490,541911.428571
disney-plus,2021,star-wars-visions-01,2021,2,718594,146651.836735,4.900000,2025,6.000000,1.224490,879911.020408
disney-plus,2021,star-wars-visions-01,2021,3,950044,193886.530612,4.900000,2025,6.000000,1.224490,1163319.183673
disney-plus,2021,star-wars-visions-01,2021,4,1148148,234315.918367,4.900000,2025,6.000000,1.224490,1405895.510204
disney-plus,2021,star-wars-visions-01,2021,5,1335906,272633.877551,4.900000,2025,6.000000,1.224490,1635803.265306
disney-plus,2021,star-wars-visions-01,2021,6,1541393,314570.000000,4.900000,2025,6.000000,1.224490,1887420.000000
disney-plus,2021,star-wars-visions-01,2021,7,1742376,355586.938776,4.900000,2025,6.000000,1.224490,2133521.632653
disney-plus,2021,star-wars-visions-01,2021,8,1917127,391250.408163,4.900000,2025,6.000000,1.224490,2347502.448980
disney-plus,2021,star-wars-visions-01,2021,9,2081493,424794.489796,4.900000,2025,6.000000,1.224490,2548766.938776
disney-plus,2021,star-wars-visions-01,2021,10,2259624,461147.755102,4.900000,2025,6.000000,1.224490,2766886.530612
disney-plus,2021,star-wars-visions-01,2021,11,2425663,495033.265306,4.900000,2025,6.000000,1.224490,2970199.591837
disney-plus,2021,star-wars-visions-01,2021,12,2449889,499977.346939,4.900000,2025,6.000000,1.224490,2999864.081633
disney-plus,2021,what-if-2021-101,2021,1,1526369,311503.877551,4.900000,2025,6.000000,1.224490,1869023.265306
disney-plus,2021,what-if-2021-101,2021,2,2831556,577868.571429,4.900000,2025,6.000000,1.224490,3467211.428571
disney-plus,2021,what-if-2021-101,2021,3,4088753,834439.387755,4.900000,2025,6.000000,1.224490,5006636.326531
disney-plus,2021,what-if-2021-101,2021,4,5277578,1077056.734694,4.900000,2025,6.000000,1.224490,6462340.408163
disney-plus,2021,what-if-2021-101,2021,5,6288725,1283413.265306,4.900000,2025,6.000000,1.224490,7700479.591837
disney-plus,2021,what-if-2021-101,2021,6,7212535,1471945.918367,4.900000,2025,6.000000,1.224490,8831675.510204
disney-plus,2021,what-if-2021-101,2021,7,7669254,1565153.877551,4.900000,2025,6.000000,1.224490,9390923.265306
disney-plus,2021,what-if-2021-101,2021,8,7996004,1631837.551020,4.900000,2025,6.000000,1.224490,9791025.306122
disney-plus,2021,what-if-2021-101,2021,9,8305947,1695091.224490,4.900000,2025,6.000000,1.224490,10170547.346939
disney-plus,2021,what-if-2021-101,2021,10,8539490,1742753.061224,4.900000,2025,6.000000,1.224490,10456518.367347
disney-plus,2021,what-if-2021-101,2021,11,8745804,1784857.959184,4.900000,2025,6.000000,1.224490,10709147.755102
disney-plus,2021,what-if-2021-101,2021,12,8994697,1835652.448980,4.900000,2025,6.000000,1.224490,11013914.693878
disney-plus,2021,what-if-2021-101,2021,13,9236031,1884904.285714,4.900000,2025,6.000000,1.224490,11309425.714286
disney-plus,2021,what-if-2021-101,2021,14,9452588,1929099.591837,4.900000,2025,6.000000,1.224490,11574597.551020
disney-plus,2021,what-if-2021-101,2021,15,9632766,1965870.612245,4.900000,2025,6.000000,1.224490,11795223.673469
disney-plus,2022,archer-1308,2022,1,128412,24228.679245,5.300000,2025,6.000000,1.132075,145372.075472
disney-plus,2022,archer-1308,2022,2,198565,37465.094340,5.300000,2025,6.000000,1.132075,224790.566038
disney-plus,2022,archer-1308,2022,3,267468,50465.660377,5.300000,2025,6.000000,1.132075,302793.962264
disney-plus,2022,archer-1308,2022,4,336744,63536.603774,5.300000,2025,6.000000,1.132075,381219.622642
disney-plus,2022,archer-1308,2022,5,404463,76313.773585,5.300000,2025,6.000000,1.132075,457882.641509
disney-plus,2022,archer-1308,2022,6,461422,87060.754717,5.300000,2025,6.000000,1.132075,522364.528302
disney-plus,2022,archer-1308,2022,7,510534,96327.169811,5.300000,2025,6.000000,1.132075,577963.018868
disney-plus,2022,archer-1308,2022,8,566277,106844.716981,5.300000,2025,6.000000,1.132075,641068.301887
disney-plus,2022,archer-1308,2022,9,613446,115744.528302,5.300000,2025,6.000000,1.132075,694467.169811
disney-plus,2022,archer-1308,2022,10,653800,123358.490566,5.300000,2025,6.000000,1.132075,740150.943396
disney-plus,2022,archer-1308,2022,11,689144,130027.169811,5.300000,2025,6.000000,1.132075,780163.018868
disney-plus,2022,archer-1308,2022,12,727224,137212.075472,5.300000,2025,6.000000,1.132075,823272.452830
disney-plus,2022,archer-1308,2022,13,765876,144504.905660,5.300000,2025,6.000000,1.132075,867029.433962
disney-plus,2022,archer-1308,2022,14,807926,152438.867925,5.300000,2025,6.000000,1.132075,914633.207547
disney-plus,2022,archer-1308,2022,15,847063,159823.207547,5.300000,2025,6.000000,1.132075,958939.245283
disney-plus,2022,tales-of-the-jedi-01,2022,1,302014,56983.773585,5.300000,2025,6.000000,1.132075,341902.641509
disney-plus,2022,tales-of-the-jedi-01,2022,2,461258,87029.811321,5.300000,2025,6.000000,1.132075,522178.867925
disney-plus,2022,tales-of-the-jedi-01,2022,3,585849,110537.547170,5.300000,2025,6.000000,1.132075,663225.283019
disney-plus,2022,tales-of-the-jedi-01,2022,4,697960,131690.566038,5.300000,2025,6.000000,1.132075,790143.396226
disney-plus,2022,tales-of-the-jedi-01,2022,5,798820,150720.754717,5.300000,2025,6.000000,1.132075,904324.528302
disney-plus,2022,tales-of-the-jedi-01,2022,6,891942,168290.943396,5.300000,2025,6.000000,1.132075,1009745.660377
disney-plus,2022,tales-of-the-jedi-01,2022,7,979889,184884.716981,5.300000,2025,6.000000,1.132075,1109308.301887
disney-plus,2022,tales-of-the-jedi-01,2022,8,1064958,200935.471698,5.300000,2025,6.000000,1.132075,1205612.830189
disney-plus,2022,tales-of-the-jedi-01,2022,9,1143182,215694.716981,5.300000,2025,6.000000,1.132075,1294168.301887
disney-plus,2022,tales-of-the-jedi-01,2022,10,1218107,229831.509434,5.300000,2025,6.000000,1.132075,1378989.056604
disney-plus,2022,tales-of-the-jedi-01,2022,11,1298413,244983.584906,5.300000,2025,6.000000,1.132075,1469901.509434
disney-plus,2022,tales-of-the-jedi-01,2022,12,1378420,260079.245283,5.300000,2025,6.000000,1.132075,1560475.471698
disney-plus,2022,tales-of-the-jedi-01,2022,13,1463672,276164.528302,5.300000,2025,6.000000,1.132075,1656987.169811
disney-plus,2022,tales-of-the-jedi-01,2022,14,1548323,292136.415094,5.300000,2025,6.000000,1.132075,1752818.490566
disney-plus,2022,tales-of-the-jedi-01,2022,15,1632127,307948.490566,5.300000,2025,6.000000,1.132075,1847690.943396
disney-plus,2022,tales-of-the-jedi-01,2022,16,1708819,322418.679245,5.300000,2025,6.000000,1.132075,1934512.075472
disney-plus,2022,turning-red,2022,1,2347235,442874.528302,5.300000,2025,6.000000,1.132075,2657247.169811
disney-plus,2022,turning-red,2022,2,3808283,718543.962264,5.300000,2025,6.000000,1.132075,4311263.773585
disney-plus,2022,turning-red,2022,3,5412883,1021298.679245,5.300000,2025,6.000000,1.132075,6127792.075472
disney-plus,2022,turning-red,2022,4,6482574,1223127.169811,5.300000,2025,6.000000,1.132075,7338763.018868
disney-plus,2022,turning-red,2022,5,7538521,1422362.452830,5.300000,2025,6.000000,1.132075,8534174.716981
disney-plus,2022,turning-red,2022,6,8476679,1599373.396226,5.300000,2025,6.000000,1.132075,9596240.377358
disney-plus,2022,turning-red,2022,7,9291676,1753146.415094,5.300000,2025,6.000000,1.132075,10518878.490566
disney-plus,2022,turning-red,2022,8,9994693,1885791.132075,5.300000,2025,6.000000,1.132075,11314746.792453
disney-plus,2022,turning-red,2022,9,10564004,1993208.301887,5.300000,2025,6.000000,1.132075,11959249.811321
disney-plus,2022,turning-red,2022,10,11084864,2091483.773585,5.300000,2025,6.000000,1.132075,12548902.641509
disney-plus,2022,turning-red,2022,11,11587646,2186348.301887,5.300000,2025,6.000000,1.132075,13118089.811321
disney-plus,2022,turning-red,2022,12,12047968,2273201.509434,5.300000,2025,6.000000,1.132075,13639209.056604
disney-plus,2022,turning-red,2022,13,12468709,2352586.603774,5.300000,2025,6.000000,1.132075,14115519.622642
disney-plus,2022,turning-red,2022,14,12877038,2429629.811321,5.300000,2025,6.000000,1.132075,14577778.867925
disney-plus,2022,turning-red,2022,15,13279797,2505622.075472,5.300000,2025,6.000000,1.132075,15033732.452830
disney-plus,2023,archer-1401,2023,1,172471,31939.074074,5.400000,2025,6.000000,1.111111,191634.444444
disney-plus,2023,archer-1401,2023,2,355507,65834.629630,5.400000,2025,6.000000,1.111111,395007.777778
disney-plus,2023,archer-1401,2023,3,539409,99890.555556,5.400000,2025,6.000000,1.111111,599343.333333
disney-plus,2023,archer-1401,2023,4,691601,128074.259259,5.400000,2025,6.000000,1.111111,768445.555556
disney-plus,2023,archer-1401,2023,5,864898,160166.296296,5.400000,2025,6.000000,1.111111,960997.777778
disney-plus,2023,archer-1401,2023,6,1027644,190304.444444,5.400000,2025,6.000000,1.111111,1141826.666667
disney-plus,2023,archer-1401,2023,7,1216814,225335.925926,5.400000,2025,6.000000,1.111111,1352015.555556
disney-plus,2023,archer-1401,2023,8,1373570,254364.814815,5.400000,2025,6.000000,1.111111,1526188.888889
disney-plus,2023,archer-1401,2023,9,1638602,303444.814815,5.400000,2025,6.000000,1.111111,1820668.888889
disney-plus,2023,archer-1401,2023,10,1903332,352468.888889,5.400000,2025,6.000000,1.111111,2114813.333333
disney-plus,2023,archer-1401,2023,11,2187187,405034.629630,5.400000,2025,6.000000,1.111111,2430207.777778
disney-plus,2023,archer-1401,2023,12,2483520,459911.111111,5.400000,2025,6.000000,1.111111,2759466.666667
disney-plus,2023,archer-1401,2023,13,2760082,511126.296296,5.400000,2025,6.000000,1.111111,3066757.777778
disney-plus,2023,archer-1401,2023,14,3036951,562398.333333,5.400000,2025,6.000000,1.111111,3374390.000000
disney-plus,2023,archer-1401,2023,15,3344123,619282.037037,5.400000,2025,6.000000,1.111111,3715692.222222
disney-plus,2023,archer-1401,2023,16,3623232,670968.888889,5.400000,2025,6.000000,1.111111,4025813.333333
disney-plus,2023,archer-1401,2023,17,3891160,720585.185185,5.400000,2025,6.000000,1.111111,4323511.111111
disney-plus,2023,archer-1401,2023,18,4184590,774924.074074,5.400000,2025,6.000000,1.111111,4649544.444444
disney-plus,2023,archer-1401,2023,19,4487561,831029.814815,5.400000,2025,6.000000,1.111111,4986178.888889
disney-plus,2023,archer-1401,2023,20,4774876,884236.296296,5.400000,2025,6.000000,1.111111,5305417.777778
disney-plus,2023,archer-1401,2023,21,5071020,939077.777778,5.400000,2025,6.000000,1.111111,5634466.666667
disney-plus,2023,archer-1401,2023,22,5346533,990098.703704,5.400000,2025,6.000000,1.111111,5940592.222222
disney-plus,2023,archer-1401,2023,23,5608736,1038654.814815,5.400000,2025,6.000000,1.111111,6231928.888889
disney-plus,2023,archer-1401,2023,24,5878350,1088583.333333,5.400000,2025,6.000000,1.111111,6531500.000000
disney-plus,2023,archer-1401,2023,25,6165239,1141710.925926,5.400000,2025,6.000000,1.111111,6850265.555556
disney-plus,2023,archer-1401,2023,26,6457910,1195909.259259,5.400000,2025,6.000000,1.111111,7175455.555556
disney-plus,2023,archer-1408,2023,1,145658,26973.703704,5.400000,2025,6.000000,1.111111,161842.222222
disney-plus,2023,archer-1408,2023,2,254781,47181.666667,5.400000,2025,6.000000,1.111111,283090.000000
disney-plus,2023,archer-1408,2023,3,432675,80125.000000,5.400000,2025,6.000000,1.111111,480750.000000
disney-plus,2023,archer-1408,2023,4,604855,112010.185185,5.400000,2025,6.000000,1.111111,672061.111111
disney-plus,2023,archer-1408,2023,5,781469,144716.481481,5.400000,2025,6.000000,1.111111,868298.888889
disney-plus,2023,archer-1408,2023,6,979465,181382.407407,5.400000,2025,6.000000,1.111111,1088294.444444
disney-plus,2023,archer-1408,2023,7,1167612,216224.444444,5.400000,2025,6.000000,1.111111,1297346.666667
disney-plus,2023,archer-1408,2023,8,1340545,248249.074074,5.400000,2025,6.000000,1.111111,1489494.444444
disney-plus,2023,archer-1408,2023,9,1499512,277687.407407,5.400000,2025,6.000000,1.111111,1666124.444444
disney-plus,2023,archer-1408,2023,10,1713225,317263.888889,5.400000,2025,6.000000,1.111111,1903583.333333
disney-plus,2023,archer-1408,2023,11,1985355,367658.333333,5.400000,2025,6.000000,1.111111,2205950.000000
disney-plus,2023,archer-1408,2023,12,2290472,424161.481481,5.400000,2025,6.000000,1.111111,2544968.888889
disney-plus,2023,archer-1408,2023,13,2625572,486217.037037,5.400000,2025,6.000000,1.111111,2917302.222222
disney-plus,2023,archer-1408,2023,14,2948923,546096.851852,5.400000,2025,6.000000,1.111111,3276581.111111
disney-plus,2023,archer-1408,2023,15,3246393,601183.888889,5.400000,2025,6.000000,1.111111,3607103.333333
disney-plus,2023,archer-1408,2023,16,3548933,657209.814815,5.400000,2025,6.000000,1.111111,3943258.888889
disney-plus,2023,archer-1408,2023,17,3845106,712056.666667,5.400000,2025,6.000000,1.111111,4272340.000000
disney-plus,2023,archer-1408,2023,18,4109576,761032.592593,5.400000,2025,6.000000,1.111111,4566195.555556
disney-plus,2023,archer-1408,2023,19,4412189,817072.037037,5.400000,2025,6.000000,1.111111,4902432.222222
disney-plus,2023,archer-1408,2023,20,4725800,875148.148148,5.400000,2025,6.000000,1.111111,5250888.888889
disney-plus,2023,archer-1408,2023,21,5126265,949308.333333,5.400000,2025,6.000000,1.111111,5695850.000000
disney-plus,2023,spider-man-across-the-spider-verse,2023,1,2860486,529719.629630,5.400000,2025,6.000000,1.111111,3178317.777778
disney-plus,2023,spider-man-across-the-spider-verse,2023,2,4876086,902978.888889,5.400000,2025,6.000000,1.111111,5417873.333333
disney-plus,2023,spider-man-across-the-spider-verse,2023,3,6409433,1186932.037037,5.400000,2025,6.000000,1.111111,7121592.222222
disney-plus,2023,spider-man-across-the-spider-verse,2023,4,7781893,1441091.296296,5.400000,2025,6.000000,1.111111,8646547.777778
disney-plus,2023,spider-man-across-the-spider-verse,2023,5,8938812,1655335.555556,5.400000,2025,6.000000,1.111111,9932013.333333
disney-plus,2023,spider-man-across-the-spider-verse,2023,6,10145409,1878779.444444,5.400000,2025,6.000000,1.111111,11272676.666667
disney-plus,2023,spider-man-across-the-spider-verse,2023,7,11251251,2083565.000000,5.400000,2025,6.000000,1.111111,12501390.000000
disney-plus,2023,spider-man-across-the-spider-verse,2023,8,12332487,2283793.888889,5.400000,2025,6.000000,1.111111,13702763.333333
disney-plus,2023,spider-man-across-the-spider-verse,2023,9,13419981,2485181.666667,5.400000,2025,6.000000,1.111111,14911090.000000
disney-plus,2023,spider-man-across-the-spider-verse,2023,10,14429901,2672203.888889,5.400000,2025,6.000000,1.111111,16033223.333333
disney-plus,2023,spider-man-across-the-spider-verse,2023,11,15390594,2850110.000000,5.400000,2025,6.000000,1.111111,17100660.000000
disney-plus,2023,spider-man-across-the-spider-verse,2023,12,16502780,3056070.370370,5.400000,2025,6.000000,1.111111,18336422.222222
disney-plus,2023,spider-man-across-the-spider-verse,2023,13,18065456,3345454.814815,5.400000,2025,6.000000,1.111111,20072728.888889
disney-plus,2023,spider-man-across-the-spider-verse,2023,14,19613000,3632037.037037,5.400000,2025,6.000000,1.111111,21792222.222222
disney-plus,2023,spider-man-across-the-spider-verse,2023,15,21235557,3932510.555556,5.400000,2025,6.000000,1.111111,23595063.333333
disney-plus,2023,spider-man-across-the-spider-verse,2023,16,22730454,4209343.333333,5.400000,2025,6.000000,1.111111,25256060.000000
disney-plus,2023,spider-man-across-the-spider-verse,2023,17,24158767,4473845.740741,5.400000,2025,6.000000,1.111111,26843074.444444
disney-plus,2023,spider-man-across-the-spider-verse,2023,18,25528082,4727422.592593,5.400000,2025,6.000000,1.111111,28364535.555556
disney-plus,2023,spider-man-across-the-spider-verse,2023,19,27001433,5000265.370370,5.400000,2025,6.000000,1.111111,30001592.222222
disney-plus,2023,spider-man-across-the-spider-verse,2023,20,28371721,5254022.407407,5.400000,2025,6.000000,1.111111,31524134.444444
disney-plus,2023,spider-man-across-the-spider-verse,2023,21,29849362,5527659.629630,5.400000,2025,6.000000,1.111111,33165957.777778
disney-plus,2023,spider-man-across-the-spider-verse,2023,22,31414324,5817467.407407,5.400000,2025,6.000000,1.111111,34904804.444444
disney-plus,2023,spider-man-across-the-spider-verse,2023,23,32891378,6090995.925926,5.400000,2025,6.000000,1.111111,36545975.555556
disney-plus,2023,spider-man-across-the-spider-verse,2023,24,34318658,6355307.037037,5.400000,2025,6.000000,1.111111,38131842.222222
disney-plus,2023,spider-man-across-the-spider-verse,2023,25,35713367,6613586.481481,5.400000,2025,6.000000,1.111111,39681518.888889
disney-plus,2023,spider-man-across-the-spider-verse,2023,26,37134891,6876831.666667,5.400000,2025,6.000000,1.111111,41260990.000000
disney-plus,2023,spider-man-across-the-spider-verse,2023,27,37342322,6915244.814815,5.400000,2025,6.000000,1.111111,41491468.888889
disney-plus,2024,hit-monkey-02,2024,1,199851,36336.545455,5.500000,2025,6.000000,1.090909,218019.272727
disney-plus,2024,hit-monkey-02,2024,2,440368,80066.909091,5.500000,2025,6.000000,1.090909,480401.454545
disney-plus,2024,hit-monkey-02,2024,3,692009,125819.818182,5.500000,2025,6.000000,1.090909,754918.909091
disney-plus,2024,hit-monkey-02,2024,4,943010,171456.363636,5.500000,2025,6.000000,1.090909,1028738.181818
disney-plus,2024,hit-monkey-02,2024,5,1252207,227674.000000,5.500000,2025,6.000000,1.090909,1366044.000000
disney-plus,2024,hit-monkey-02,2024,6,1581175,287486.363636,5.500000,2025,6.000000,1.090909,1724918.181818
disney-plus,2024,hit-monkey-02,2024,7,1913092,347834.909091,5.500000,2025,6.000000,1.090909,2087009.454545
disney-plus,2024,hit-monkey-02,2024,8,2240124,407295.272727,5.500000,2025,6.000000,1.090909,2443771.636364
disney-plus,2024,hit-monkey-02,2024,9,2361729,429405.272727,5.500000,2025,6.000000,1.090909,2576431.636364
disney-plus,2024,hit-monkey-02,2024,10,2561838,465788.727273,5.500000,2025,6.000000,1.090909,2794732.363636
disney-plus,2024,hit-monkey-02,2024,11,2879447,523535.818182,5.500000,2025,6.000000,1.090909,3141214.909091
disney-plus,2024,hit-monkey-02,2024,12,3217611,585020.181818,5.500000,2025,6.000000,1.090909,3510121.090909
disney-plus,2024,hit-monkey-02,2024,13,3547640,645025.454545,5.500000,2025,6.000000,1.090909,3870152.727273
disney-plus,2024,hit-monkey-02,2024,14,3884451,706263.818182,5.500000,2025,6.000000,1.090909,4237582.909091
disney-plus,2024,hit-monkey-02,2024,15,4174493,758998.727273,5.500000,2025,6.000000,1.090909,4553992.363636
disney-plus,2024,inside-out-2,2024,1,1946198,353854.181818,5.500000,2025,6.000000,1.090909,2123125.090909
disney-plus,2024,inside-out-2,2024,2,4273232,776951.272727,5.500000,2025,6.000000,1.090909,4661707.636364
disney-plus,2024,inside-out-2,2024,3,6208284,1128778.909091,5.500000,2025,6.000000,1.090909,6772673.454545
disney-plus,2024,inside-out-2,2024,4,8242648,1498663.272727,5.500000,2025,6.000000,1.090909,8991979.636364
disney-plus,2024,inside-out-2,2024,5,10531935,1914897.272727,5.500000,2025,6.000000,1.090909,11489383.636364
disney-plus,2024,inside-out-2,2024,6,12674708,2304492.363636,5.500000,2025,6.000000,1.090909,13826954.181818
disney-plus,2024,inside-out-2,2024,7,15036058,2733828.727273,5.500000,2025,6.000000,1.090909,16402972.363636
disney-plus,2024,inside-out-2,2024,8,17305867,3146521.272727,5.500000,2025,6.000000,1.090909,18879127.636364
disney-plus,2024,inside-out-2,2024,9,19385951,3524718.363636,5.500000,2025,6.000000,1.090909,21148310.181818
disney-plus,2024,inside-out-2,2024,10,21447583,3899560.545455,5.500000,2025,6.000000,1.090909,23397363.272727
disney-plus,2024,inside-out-2,2024,11,23343537,4244279.454545,5.500000,2025,6.000000,1.090909,25465676.727273
disney-plus,2024,inside-out-2,2024,12,25259280,4592596.363636,5.500000,2025,6.000000,1.090909,27555578.181818
disney-plus,2024,inside-out-2,2024,13,27073152,4922391.272727,5.500000,2025,6.000000,1.090909,29534347.636364
disney-plus,2024,inside-out-2,2024,14,29102037,5291279.454545,5.500000,2025,6.000000,1.090909,31747676.727273
disney-plus,2024,inside-out-2,2024,15,31367823,5703240.545455,5.500000,2025,6.000000,1.090909,34219443.272727
disney-plus,2024,inside-out-2,2024,16,33368908,6067074.181818,5.500000,2025,6.000000,1.090909,36402445.090909
disney-plus,2024,inside-out-2,2024,17,35323246,6422408.363636,5.500000,2025,6.000000,1.090909,38534450.181818
disney-plus,2024,inside-out-2,2024,18,37151475,6754813.636364,5.500000,2025,6.000000,1.090909,40528881.818182
disney-plus,2024,inside-out-2,2024,19,40230860,7314701.818182,5.500000,2025,6.000000,1.090909,43888210.909091
disney-plus,2024,inside-out-2,2024,20,43304226,7873495.636364,5.500000,2025,6.000000,1.090909,47240973.818182
disney-plus,2024,inside-out-2,2024,21,46440661,8443756.545455,5.500000,2025,6.000000,1.090909,50662539.272727
disney-plus,2024,inside-out-2,2024,22,49418133,8985115.090909,5.500000,2025,6.000000,1.090909,53910690.545455
disney-plus,2024,inside-out-2,2024,23,52436863,9533975.090909,5.500000,2025,6.000000,1.090909,57203850.545455
