set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,28,11909143,2646476.222222,4.500000,2025,6.000000,1.333333,15878857.333333
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,29,13652310,3033846.666667,4.500000,2025,6.000000,1.333333,18203080.000000
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,30,15072010,3349335.555556,4.500000,2025,6.000000,1.333333,20096013.333333
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,31,16303824,3623072.000000,4.500000,2025,6.000000,1.333333,21738432.000000
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,32,17266763,3837058.444444,4.500000,2025,6.000000,1.333333,23022350.666667
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,33,18189815,4042181.111111,4.500000,2025,6.000000,1.333333,24253086.666667
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,34,18922341,4204964.666667,4.500000,2025,6.000000,1.333333,25229788.000000
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,35,19797950,4399544.444444,4.500000,2025,6.000000,1.333333,26397266.666667
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,36,20617966,4581770.222222,4.500000,2025,6.000000,1.333333,27490621.333333
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,37,21398552,4755233.777778,4.500000,2025,6.000000,1.333333,28531402.666667
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,38,22147943,4921765.111111,4.500000,2025,6.000000,1.333333,29530590.666667
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,39,22894255,5087612.222222,4.500000,2025,6.000000,1.333333,30525673.333333
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,40,23632645,5251698.888889,4.500000,2025,6.000000,1.333333,31510193.333333
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,41,24325537,5405674.888889,4.500000,2025,6.000000,1.333333,32434049.333333
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,42,24701825,5489294.444444,4.500000,2025,6.000000,1.333333,32935766.666667
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,43,25053566,5567459.111111,4.500000,2025,6.000000,1.333333,33404754.666667
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,44,25400733,5644607.333333,4.500000,2025,6.000000,1.333333,33867644.000000
animated-features,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,45,25693864,5709747.555556,4.500000,2025,6.000000,1.333333,34258485.333333
animated-features,2020,japan-sinks,2020,1,78644,17476.444444,4.500000,2025,6.000000,1.333333,104858.666667
animated-features,2020,japan-sinks,2020,2,137557,30568.222222,4.500000,2025,6.000000,1.333333,183409.333333
