set,cohort_year,collection_key,collection_name,membership_evidence,sample_start_date,sample_end_date,sample_year_start,sample_year_end,sample_weeks,unique_btiha,cumulative_unique_downloaders,downloaders_per_unique_btiha,cumulative_unique_uploaders,uploaders_per_unique_btiha,source_repository,source_revision,weekly_source,cumulative_source
superhero-animation,2023,invincible-201,Invincible,"collection_tags contains ""animation""; release.genres contains ""Superhero""",2023-11-04,2024-01-12,2023,2024,10,102,5725638,56133.705882,1135003,11127.480392,alpha60-devops/alpha60-results-2023,756991179cd89f2e6f182c2a7e2d4b181d47e8dc,data/json/invincible-201-week.json,data/json/invincible-201-cumulative.json
superhero-animation,2023,spider-man-across-the-spider-verse,Spider Man Across The Spider Verse,"collection_tags contains ""animation""; collection_tags contains ""spider_man""",2023-08-07,2024-02-05,2023,2024,27,366,37342322,102028.202186,7116425,19443.784153,alpha60-devops/alpha60-results-2023,756991179cd89f2e6f182c2a7e2d4b181d47e8dc,data/json/spider-man-across-the-spider-verse-week.json,data/json/spider-man-across-the-spider-verse-cumulative.json
superhero-animation,2024,hit-monkey-02,Hit Monkey,"collection_tags contains ""animation""; release.genres contains ""Superhero""",2024-07-16,2024-10-28,2024,2024,15,102,4174493,40926.401961,187122,1834.529412,alpha60-devops/alpha60-results-2024,81f1b52151bcec5086af3a1ffb95e57903703d6d,data/json/hit-monkey-02-week.json,data/json/hit-monkey-02-cumulative.json
superhero-animation,2024,what-if-2021-03,What if?,"collection_tags contains ""animation""; release.genres contains ""Superhero""",2024-12-22,2025-06-21,2024,2025,26,435,57989142,133308.372414,2258295,5191.482759,alpha60-devops/alpha60-results-2024,81f1b52151bcec5086af3a1ffb95e57903703d6d,data/json/what-if-2021-03-week.json,data/json/what-if-2021-03-cumulative.json
superhero-animation,2025,eyes-of-wakanda-01,Eyes of Wakanda,"collection_tags contains ""animation""; release.genres contains ""Superhero""",2025-08-01,2026-01-29,2025,2026,26,223,30938193,138736.291480,570861,2559.914798,alpha60-devops/alpha60-results-2025,e5c0e3e1cb2a2c0ebdfab803b9f70c8b41b233f,data/json/eyes-of-wakanda-01-week.json,data/json/eyes-of-wakanda-01-cumulative.json
superhero-animation,2025,invincible-301,Invincible,"collection_tags contains ""animation""; release.genres contains ""Superhero""",2025-02-06,2025-05-21,2025,2025,15,214,17149288,80136.859813,1675435,7829.135514,alpha60-devops/alpha60-results-2025,e5c0e3e1cb2a2c0ebdfab803b9f70c8b41b233f,data/json/invincible-301-week.json,data/json/invincible-301-cumulative.json
superhero-animation,2025,your-friendly-neighborhood-spider-man-01,Your Friendly Neighborhood Spider Man,"collection_tags contains ""animation""; release.genres contains ""Superhero""; collection_tags contains ""spider_man""",2025-01-30,2025-07-30,2025,2025,26,526,54642109,103882.336502,1444262,2745.745247,alpha60-devops/alpha60-results-2025,e5c0e3e1cb2a2c0ebdfab803b9f70c8b41b233f,data/json/your-friendly-neighborhood-spider-man-01-week.json,data/json/your-friendly-neighborhood-spider-man-01-cumulative.json
