set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
amazon-prime-video,2021,invincible-101,2021,2,587473,119892.448980,4.900000,2025,6.000000,1.224490,719354.693878
amazon-prime-video,2021,invincible-101,2021,3,777956,158766.530612,4.900000,2025,6.000000,1.224490,952599.183673
amazon-prime-video,2021,invincible-101,2021,4,944407,192736.122449,4.900000,2025,6.000000,1.224490,1156416.734694
amazon-prime-video,2021,invincible-101,2021,5,1294412,264165.714286,4.900000,2025,6.000000,1.224490,1584994.285714
amazon-prime-video,2021,invincible-101,2021,6,2071592,422773.877551,4.900000,2025,6.000000,1.224490,2536643.265306
amazon-prime-video,2021,invincible-101,2021,7,2596878,529975.102041,4.900000,2025,6.000000,1.224490,3179850.612245
amazon-prime-video,2021,invincible-101,2021,8,3047843,622008.775510,4.900000,2025,6.000000,1.224490,3732052.653061
amazon-prime-video,2021,invincible-101,2021,9,3376789,689140.612245,4.900000,2025,6.000000,1.224490,4134843.673469
amazon-prime-video,2021,invincible-101,2021,10,3626709,740144.693878,4.900000,2025,6.000000,1.224490,4440868.163265
amazon-prime-video,2022,boys-presents-diabolical-01,2022,1,289827,54684.339623,5.300000,2025,6.000000,1.132075,328106.037736
amazon-prime-video,2022,boys-presents-diabolical-01,2022,2,543609,102567.735849,5.300000,2025,6.000000,1.132075,615406.415094
amazon-prime-video,2022,boys-presents-diabolical-01,2022,3,736851,139028.490566,5.300000,2025,6.000000,1.132075,834170.943396
amazon-prime-video,2022,boys-presents-diabolical-01,2022,4,931267,175710.754717,5.300000,2025,6.000000,1.132075,1054264.528302
amazon-prime-video,2022,boys-presents-diabolical-01,2022,5,1120950,211500.000000,5.300000,2025,6.000000,1.132075,1269000.000000
amazon-prime-video,2022,boys-presents-diabolical-01,2022,6,1292573,243881.698113,5.300000,2025,6.000000,1.132075,1463290.188679
amazon-prime-video,2022,boys-presents-diabolical-01,2022,7,1443481,272354.905660,5.300000,2025,6.000000,1.132075,1634129.433962
amazon-prime-video,2022,boys-presents-diabolical-01,2022,8,1589570,299918.867925,5.300000,2025,6.000000,1.132075,1799513.207547
amazon-prime-video,2022,boys-presents-diabolical-01,2022,9,1747946,329801.132075,5.300000,2025,6.000000,1.132075,1978806.792453
amazon-prime-video,2022,boys-presents-diabolical-01,2022,10,1890150,356632.075472,5.300000,2025,6.000000,1.132075,2139792.452830
amazon-prime-video,2022,boys-presents-diabolical-01,2022,11,2031828,383363.773585,5.300000,2025,6.000000,1.132075,2300182.641509
amazon-prime-video,2022,undone-02,2022,1,160040,30196.226415,5.300000,2025,6.000000,1.132075,181177.358491
amazon-prime-video,2022,undone-02,2022,2,309843,58460.943396,5.300000,2025,6.000000,1.132075,350765.660377
amazon-prime-video,2022,undone-02,2022,3,458100,86433.962264,5.300000,2025,6.000000,1.132075,518603.773585
amazon-prime-video,2022,undone-02,2022,4,614948,116027.924528,5.300000,2025,6.000000,1.132075,696167.547170
amazon-prime-video,2022,undone-02,2022,5,769118,145116.603774,5.300000,2025,6.000000,1.132075,870699.622642
amazon-prime-video,2022,undone-02,2022,6,920905,173755.660377,5.300000,2025,6.000000,1.132075,1042533.962264
amazon-prime-video,2022,undone-02,2022,7,1066935,201308.490566,5.300000,2025,6.000000,1.132075,1207850.943396
amazon-prime-video,2022,undone-02,2022,8,1232282,232506.037736,5.300000,2025,6.000000,1.132075,1395036.226415
amazon-prime-video,2022,undone-02,2022,9,1392261,262690.754717,5.300000,2025,6.000000,1.132075,1576144.528302
amazon-prime-video,2022,undone-02,2022,10,1566840,295630.188679,5.300000,2025,6.000000,1.132075,1773781.132075
amazon-prime-video,2022,undone-02,2022,11,1706761,322030.377358,5.300000,2025,6.000000,1.132075,1932182.264151
amazon-prime-video,2022,undone-02,2022,12,1848920,348852.830189,5.300000,2025,6.000000,1.132075,2093116.981132
amazon-prime-video,2022,undone-02,2022,13,1967474,371221.509434,5.300000,2025,6.000000,1.132075,2227329.056604
amazon-prime-video,2022,undone-02,2022,14,2096461,395558.679245,5.300000,2025,6.000000,1.132075,2373352.075472
amazon-prime-video,2022,undone-02,2022,15,2235040,421705.660377,5.300000,2025,6.000000,1.132075,2530233.962264
amazon-prime-video,2023,invincible-201,2023,1,560349,103768.333333,5.400000,2025,6.000000,1.111111,622610.000000
amazon-prime-video,2023,invincible-201,2023,2,1310482,242681.851852,5.400000,2025,6.000000,1.111111,1456091.111111
amazon-prime-video,2023,invincible-201,2023,3,2111828,391079.259259,5.400000,2025,6.000000,1.111111,2346475.555556
amazon-prime-video,2023,invincible-201,2023,4,2774388,513775.555556,5.400000,2025,6.000000,1.111111,3082653.333333
amazon-prime-video,2023,invincible-201,2023,5,3331624,616967.407407,5.400000,2025,6.000000,1.111111,3701804.444444
amazon-prime-video,2023,invincible-201,2023,6,3869078,716495.925926,5.400000,2025,6.000000,1.111111,4298975.555556
amazon-prime-video,2023,invincible-201,2023,7,4343044,804267.407407,5.400000,2025,6.000000,1.111111,4825604.444444
amazon-prime-video,2023,invincible-201,2023,8,4811433,891006.111111,5.400000,2025,6.000000,1.111111,5346036.666667
amazon-prime-video,2023,invincible-201,2023,9,5285858,978862.592593,5.400000,2025,6.000000,1.111111,5873175.555556
amazon-prime-video,2023,invincible-201,2023,10,5725638,1060303.333333,5.400000,2025,6.000000,1.111111,6361820.000000
amazon-prime-video,2025,invincible-301,2025,1,1584076,264012.666667,6.000000,2025,6.000000,1.000000,1584076.000000
amazon-prime-video,2025,invincible-301,2025,2,3150556,525092.666667,6.000000,2025,6.000000,1.000000,3150556.000000
amazon-prime-video,2025,invincible-301,2025,3,4502461,750410.166667,6.000000,2025,6.000000,1.000000,4502461.000000
amazon-prime-video,2025,invincible-301,2025,4,5742339,957056.500000,6.000000,2025,6.000000,1.000000,5742339.000000
amazon-prime-video,2025,invincible-301,2025,5,6985828,1164304.666667,6.000000,2025,6.000000,1.000000,6985828.000000
amazon-prime-video,2025,invincible-301,2025,6,8293518,1382253.000000,6.000000,2025,6.000000,1.000000,8293518.000000
amazon-prime-video,2025,invincible-301,2025,7,9525644,1587607.333333,6.000000,2025,6.000000,1.000000,9525644.000000
amazon-prime-video,2025,invincible-301,2025,8,10681156,1780192.666667,6.000000,2025,6.000000,1.000000,10681156.000000
amazon-prime-video,2025,invincible-301,2025,9,11715291,1952548.500000,6.000000,2025,6.000000,1.000000,11715291.000000
amazon-prime-video,2025,invincible-301,2025,10,12660365,2110060.833333,6.000000,2025,6.000000,1.000000,12660365.000000
amazon-prime-video,2025,invincible-301,2025,11,13618952,2269825.333333,6.000000,2025,6.000000,1.000000,13618952.000000
amazon-prime-video,2025,invincible-301,2025,12,14511863,2418643.833333,6.000000,2025,6.000000,1.000000,14511863.000000
amazon-prime-video,2025,invincible-301,2025,13,15350213,2558368.833333,6.000000,2025,6.000000,1.000000,15350213.000000
amazon-prime-video,2025,invincible-301,2025,14,16289592,2714932.000000,6.000000,2025,6.000000,1.000000,16289592.000000
amazon-prime-video,2025,invincible-301,2025,15,17149288,2858214.666667,6.000000,2025,6.000000,1.000000,17149288.000000
