set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
netflix,2020,altered-carbon-resleeved,2020,7,980718,217937.333333,4.500000,2025,6.000000,1.333333,1307624.000000
netflix,2020,altered-carbon-resleeved,2020,8,1102537,245008.222222,4.500000,2025,6.000000,1.333333,1470049.333333
netflix,2020,altered-carbon-resleeved,2020,9,1209371,268749.111111,4.500000,2025,6.000000,1.333333,1612494.666667
netflix,2020,altered-carbon-resleeved,2020,10,1294918,287759.555556,4.500000,2025,6.000000,1.333333,1726557.333333
netflix,2020,bojack-horseman-06,2020,1,119518,26559.555556,4.500000,2025,6.000000,1.333333,159357.333333
netflix,2020,bojack-horseman-06,2020,2,249606,55468.000000,4.500000,2025,6.000000,1.333333,332808.000000
netflix,2020,bojack-horseman-06,2020,3,845485,187885.555556,4.500000,2025,6.000000,1.333333,1127313.333333
netflix,2020,bojack-horseman-06,2020,4,1502238,333830.666667,4.500000,2025,6.000000,1.333333,2002984.000000
netflix,2020,bojack-horseman-06,2020,5,2106681,468151.333333,4.500000,2025,6.000000,1.333333,2808908.000000
netflix,2020,bojack-horseman-06,2020,6,2585098,574466.222222,4.500000,2025,6.000000,1.333333,3446797.333333
netflix,2020,bojack-horseman-06,2020,7,2945898,654644.000000,4.500000,2025,6.000000,1.333333,3927864.000000
netflix,2020,bojack-horseman-06,2020,8,3294424,732094.222222,4.500000,2025,6.000000,1.333333,4392565.333333
netflix,2020,bojack-horseman-06,2020,9,3608666,801925.777778,4.500000,2025,6.000000,1.333333,4811554.666667
netflix,2020,bojack-horseman-06,2020,10,3872634,860585.333333,4.500000,2025,6.000000,1.333333,5163512.000000
netflix,2020,japan-sinks,2020,1,78644,17476.444444,4.500000,2025,6.000000,1.333333,104858.666667
netflix,2020,japan-sinks,2020,2,137557,30568.222222,4.500000,2025,6.000000,1.333333,183409.333333
netflix,2020,japan-sinks,2020,3,213592,47464.888889,4.500000,2025,6.000000,1.333333,284789.333333
netflix,2020,japan-sinks,2020,4,329718,73270.666667,4.500000,2025,6.000000,1.333333,439624.000000
netflix,2020,japan-sinks,2020,5,415709,92379.777778,4.500000,2025,6.000000,1.333333,554278.666667
netflix,2020,japan-sinks,2020,6,510476,113439.111111,4.500000,2025,6.000000,1.333333,680634.666667
netflix,2020,japan-sinks,2020,7,589632,131029.333333,4.500000,2025,6.000000,1.333333,786176.000000
netflix,2020,japan-sinks,2020,8,667116,148248.000000,4.500000,2025,6.000000,1.333333,889488.000000
netflix,2020,japan-sinks,2020,9,739093,164242.888889,4.500000,2025,6.000000,1.333333,985457.333333
netflix,2020,japan-sinks,2020,10,814941,181098.000000,4.500000,2025,6.000000,1.333333,1086588.000000
netflix,2020,japan-sinks,2020,11,911142,202476.000000,4.500000,2025,6.000000,1.333333,1214856.000000
netflix,2021,love-death-robots-02,2021,1,687868,140381.224490,4.900000,2025,6.000000,1.224490,842287.346939
netflix,2021,love-death-robots-02,2021,2,1601475,326831.632653,4.900000,2025,6.000000,1.224490,1960989.795918
netflix,2021,love-death-robots-02,2021,3,2519176,514117.551020,4.900000,2025,6.000000,1.224490,3084705.306122
netflix,2021,love-death-robots-02,2021,4,3400615,694003.061224,4.900000,2025,6.000000,1.224490,4164018.367347
netflix,2021,love-death-robots-02,2021,5,4090505,834796.938776,4.900000,2025,6.000000,1.224490,5008781.632653
netflix,2021,love-death-robots-02,2021,6,4790220,977595.918367,4.900000,2025,6.000000,1.224490,5865575.510204
netflix,2021,love-death-robots-02,2021,7,5432930,1108761.224490,4.900000,2025,6.000000,1.224490,6652567.346939
