set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,4,439549,97677.555556,4.500000,2025,6.000000,1.333333,586065.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,5,578202,128489.333333,4.500000,2025,6.000000,1.333333,770936.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,6,669781,148840.222222,4.500000,2025,6.000000,1.333333,893041.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,7,772150,171588.888889,4.500000,2025,6.000000,1.333333,1029533.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,8,865050,192233.333333,4.500000,2025,6.000000,1.333333,1153400.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,9,937037,208230.444444,4.500000,2025,6.000000,1.333333,1249382.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,10,1010576,224572.444444,4.500000,2025,6.000000,1.333333,1347434.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,11,1100523,244560.666667,4.500000,2025,6.000000,1.333333,1467364.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,12,1192915,265092.222222,4.500000,2025,6.000000,1.333333,1590553.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,13,1261288,280286.222222,4.500000,2025,6.000000,1.333333,1681717.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,14,1332163,296036.222222,4.500000,2025,6.000000,1.333333,1776217.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,15,1386531,308118.000000,4.500000,2025,6.000000,1.333333,1848708.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,16,1446354,321412.000000,4.500000,2025,6.000000,1.333333,1928472.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,17,1506738,334830.666667,4.500000,2025,6.000000,1.333333,2008984.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,18,1559591,346575.777778,4.500000,2025,6.000000,1.333333,2079454.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,19,1608411,357424.666667,4.500000,2025,6.000000,1.333333,2144548.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,20,1680160,373368.888889,4.500000,2025,6.000000,1.333333,2240213.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,21,3057689,679486.444444,4.500000,2025,6.000000,1.333333,4076918.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,22,4669008,1037557.333333,4.500000,2025,6.000000,1.333333,6225344.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,23,6018246,1337388.000000,4.500000,2025,6.000000,1.333333,8024328.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,24,7301822,1622627.111111,4.500000,2025,6.000000,1.333333,9735762.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,25,8484386,1885419.111111,4.500000,2025,6.000000,1.333333,11312514.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,26,9523681,2116373.555556,4.500000,2025,6.000000,1.333333,12698241.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,27,10524855,2338856.666667,4.500000,2025,6.000000,1.333333,14033140.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,28,11909143,2646476.222222,4.500000,2025,6.000000,1.333333,15878857.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,29,13652310,3033846.666667,4.500000,2025,6.000000,1.333333,18203080.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,30,15072010,3349335.555556,4.500000,2025,6.000000,1.333333,20096013.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,31,16303824,3623072.000000,4.500000,2025,6.000000,1.333333,21738432.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,32,17266763,3837058.444444,4.500000,2025,6.000000,1.333333,23022350.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,33,18189815,4042181.111111,4.500000,2025,6.000000,1.333333,24253086.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,34,18922341,4204964.666667,4.500000,2025,6.000000,1.333333,25229788.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,35,19797950,4399544.444444,4.500000,2025,6.000000,1.333333,26397266.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,36,20617966,4581770.222222,4.500000,2025,6.000000,1.333333,27490621.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,37,21398552,4755233.777778,4.500000,2025,6.000000,1.333333,28531402.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,38,22147943,4921765.111111,4.500000,2025,6.000000,1.333333,29530590.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,39,22894255,5087612.222222,4.500000,2025,6.000000,1.333333,30525673.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,40,23632645,5251698.888889,4.500000,2025,6.000000,1.333333,31510193.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,41,24325537,5405674.888889,4.500000,2025,6.000000,1.333333,32434049.333333
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,42,24701825,5489294.444444,4.500000,2025,6.000000,1.333333,32935766.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,43,25053566,5567459.111111,4.500000,2025,6.000000,1.333333,33404754.666667
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,44,25400733,5644607.333333,4.500000,2025,6.000000,1.333333,33867644.000000
animation,2020,demon-slayer-kimetsu-no-yaiba-the-movie-mugen-train,2020,45,25693864,5709747.555556,4.500000,2025,6.000000,1.333333,34258485.333333
animation,2020,japan-sinks,2020,1,78644,17476.444444,4.500000,2025,6.000000,1.333333,104858.666667
animation,2020,japan-sinks,2020,2,137557,30568.222222,4.500000,2025,6.000000,1.333333,183409.333333
animation,2020,japan-sinks,2020,3,213592,47464.888889,4.500000,2025,6.000000,1.333333,284789.333333
animation,2020,japan-sinks,2020,4,329718,73270.666667,4.500000,2025,6.000000,1.333333,439624.000000
animation,2020,japan-sinks,2020,5,415709,92379.777778,4.500000,2025,6.000000,1.333333,554278.666667
animation,2020,japan-sinks,2020,6,510476,113439.111111,4.500000,2025,6.000000,1.333333,680634.666667
animation,2020,japan-sinks,2020,7,589632,131029.333333,4.500000,2025,6.000000,1.333333,786176.000000
animation,2020,japan-sinks,2020,8,667116,148248.000000,4.500000,2025,6.000000,1.333333,889488.000000
animation,2020,japan-sinks,2020,9,739093,164242.888889,4.500000,2025,6.000000,1.333333,985457.333333
animation,2020,japan-sinks,2020,10,814941,181098.000000,4.500000,2025,6.000000,1.333333,1086588.000000
animation,2020,japan-sinks,2020,11,911142,202476.000000,4.500000,2025,6.000000,1.333333,1214856.000000
animation,2020,solar-opposites-01,2020,1,750759,166835.333333,4.500000,2025,6.000000,1.333333,1001012.000000
animation,2020,solar-opposites-01,2020,2,1135638,252364.000000,4.500000,2025,6.000000,1.333333,1514184.000000
animation,2020,solar-opposites-01,2020,3,1354562,301013.777778,4.500000,2025,6.000000,1.333333,1806082.666667
animation,2020,solar-opposites-01,2020,4,1623185,360707.777778,4.500000,2025,6.000000,1.333333,2164246.666667
animation,2020,solar-opposites-01,2020,5,1862152,413811.555556,4.500000,2025,6.000000,1.333333,2482869.333333
animation,2020,solar-opposites-01,2020,6,2053881,456418.000000,4.500000,2025,6.000000,1.333333,2738508.000000
animation,2020,solar-opposites-01,2020,7,2223851,494189.111111,4.500000,2025,6.000000,1.333333,2965134.666667
animation,2020,solar-opposites-01,2020,8,2362146,524921.333333,4.500000,2025,6.000000,1.333333,3149528.000000
animation,2020,solar-opposites-01,2020,9,2493479,554106.444444,4.500000,2025,6.000000,1.333333,3324638.666667
animation,2020,solar-opposites-01,2020,10,2611715,580381.111111,4.500000,2025,6.000000,1.333333,3482286.666667
animation,2020,star-trek-lower-decks-101,2020,1,247408,54979.555556,4.500000,2025,6.000000,1.333333,329877.333333
animation,2020,star-trek-lower-decks-101,2020,2,369200,82044.444444,4.500000,2025,6.000000,1.333333,492266.666667
animation,2020,star-trek-lower-decks-101,2020,3,460590,102353.333333,4.500000,2025,6.000000,1.333333,614120.000000
animation,2020,star-trek-lower-decks-101,2020,4,554435,123207.777778,4.500000,2025,6.000000,1.333333,739246.666667
animation,2020,star-trek-lower-decks-101,2020,5,636552,141456.000000,4.500000,2025,6.000000,1.333333,848736.000000
animation,2020,star-trek-lower-decks-101,2020,6,727628,161695.111111,4.500000,2025,6.000000,1.333333,970170.666667
animation,2020,star-trek-lower-decks-101,2020,7,810715,180158.888889,4.500000,2025,6.000000,1.333333,1080953.333333
animation,2020,star-trek-lower-decks-101,2020,8,890985,197996.666667,4.500000,2025,6.000000,1.333333,1187980.000000
animation,2020,star-trek-lower-decks-101,2020,9,925748,205721.777778,4.500000,2025,6.000000,1.333333,1234330.666667
animation,2021,archer-1201,2021,1,716157,146154.489796,4.900000,2025,6.000000,1.224490,876926.938776
animation,2021,archer-1201,2021,2,1544200,315142.857143,4.900000,2025,6.000000,1.224490,1890857.142857
animation,2021,archer-1201,2021,3,2252778,459750.612245,4.900000,2025,6.000000,1.224490,2758503.673469
animation,2021,archer-1201,2021,4,2963844,604866.122449,4.900000,2025,6.000000,1.224490,3629196.734694
animation,2021,archer-1201,2021,5,3165958,646113.877551,4.900000,2025,6.000000,1.224490,3876683.265306
animation,2021,archer-1201,2021,6,3296108,672675.102041,4.900000,2025,6.000000,1.224490,4036050.612245
animation,2021,archer-1201,2021,7,3409242,695763.673469,4.900000,2025,6.000000,1.224490,4174582.040816
animation,2021,archer-1201,2021,8,3519967,718360.612245,4.900000,2025,6.000000,1.224490,4310163.673469
animation,2021,archer-1201,2021,9,3637270,742300.000000,4.900000,2025,6.000000,1.224490,4453800.000000
animation,2021,archer-1201,2021,10,3760732,767496.326531,4.900000,2025,6.000000,1.224490,4604977.959184
animation,2021,blade-runner-black-lotus-101,2021,1,206076,42056.326531,4.900000,2025,6.000000,1.224490,252337.959184
animation,2021,blade-runner-black-lotus-101,2021,2,349975,71423.469388,4.900000,2025,6.000000,1.224490,428540.816327
animation,2021,blade-runner-black-lotus-101,2021,3,460987,94078.979592,4.900000,2025,6.000000,1.224490,564473.877551
animation,2021,blade-runner-black-lotus-101,2021,4,566797,115672.857143,4.900000,2025,6.000000,1.224490,694037.142857
animation,2021,blade-runner-black-lotus-101,2021,5,660893,134876.122449,4.900000,2025,6.000000,1.224490,809256.734694
animation,2021,blade-runner-black-lotus-101,2021,6,753764,153829.387755,4.900000,2025,6.000000,1.224490,922976.326531
animation,2021,blade-runner-black-lotus-101,2021,7,844452,172337.142857,4.900000,2025,6.000000,1.224490,1034022.857143
animation,2021,blade-runner-black-lotus-101,2021,8,944442,192743.265306,4.900000,2025,6.000000,1.224490,1156459.591837
animation,2021,blade-runner-black-lotus-101,2021,9,1043066,212870.612245,4.900000,2025,6.000000,1.224490,1277223.673469
animation,2021,blade-runner-black-lotus-101,2021,10,1158416,236411.428571,4.900000,2025,6.000000,1.224490,1418468.571429
animation,2021,invincible-101,2021,1,349710,71369.387755,4.900000,2025,6.000000,1.224490,428216.326531
animation,2021,invincible-101,2021,2,587473,119892.448980,4.900000,2025,6.000000,1.224490,719354.693878
animation,2021,invincible-101,2021,3,777956,158766.530612,4.900000,2025,6.000000,1.224490,952599.183673
animation,2021,invincible-101,2021,4,944407,192736.122449,4.900000,2025,6.000000,1.224490,1156416.734694
animation,2021,invincible-101,2021,5,1294412,264165.714286,4.900000,2025,6.000000,1.224490,1584994.285714
animation,2021,invincible-101,2021,6,2071592,422773.877551,4.900000,2025,6.000000,1.224490,2536643.265306
animation,2021,invincible-101,2021,7,2596878,529975.102041,4.900000,2025,6.000000,1.224490,3179850.612245
animation,2021,invincible-101,2021,8,3047843,622008.775510,4.900000,2025,6.000000,1.224490,3732052.653061
animation,2021,invincible-101,2021,9,3376789,689140.612245,4.900000,2025,6.000000,1.224490,4134843.673469
animation,2021,invincible-101,2021,10,3626709,740144.693878,4.900000,2025,6.000000,1.224490,4440868.163265
animation,2021,love-death-robots-02,2021,1,687868,140381.224490,4.900000,2025,6.000000,1.224490,842287.346939
animation,2021,love-death-robots-02,2021,2,1601475,326831.632653,4.900000,2025,6.000000,1.224490,1960989.795918
animation,2021,love-death-robots-02,2021,3,2519176,514117.551020,4.900000,2025,6.000000,1.224490,3084705.306122
animation,2021,love-death-robots-02,2021,4,3400615,694003.061224,4.900000,2025,6.000000,1.224490,4164018.367347
animation,2021,love-death-robots-02,2021,5,4090505,834796.938776,4.900000,2025,6.000000,1.224490,5008781.632653
animation,2021,love-death-robots-02,2021,6,4790220,977595.918367,4.900000,2025,6.000000,1.224490,5865575.510204
animation,2021,love-death-robots-02,2021,7,5432930,1108761.224490,4.900000,2025,6.000000,1.224490,6652567.346939
animation,2021,love-death-robots-02,2021,8,5987176,1221872.653061,4.900000,2025,6.000000,1.224490,7331235.918367
animation,2021,love-death-robots-02,2021,9,6423495,1310917.346939,4.900000,2025,6.000000,1.224490,7865504.081633
animation,2021,love-death-robots-02,2021,10,6778276,1383321.632653,4.900000,2025,6.000000,1.224490,8299929.795918
animation,2021,mitchells-vs-the-machines,2021,1,1549763,316278.163265,4.900000,2025,6.000000,1.224490,1897668.979592
animation,2021,mitchells-vs-the-machines,2021,2,2704491,551936.938776,4.900000,2025,6.000000,1.224490,3311621.632653
animation,2021,mitchells-vs-the-machines,2021,3,3988585,813996.938776,4.900000,2025,6.000000,1.224490,4883981.632653
animation,2021,mitchells-vs-the-machines,2021,4,5321985,1086119.387755,4.900000,2025,6.000000,1.224490,6516716.326531
animation,2021,mitchells-vs-the-machines,2021,5,6401545,1306437.755102,4.900000,2025,6.000000,1.224490,7838626.530612
animation,2021,mitchells-vs-the-machines,2021,6,7211774,1471790.612245,4.900000,2025,6.000000,1.224490,8830743.673469
